$$APEX,156,04:31:39,5212.2076,00004.6772,5214,007,072,06,12.25,-9.38,63F,981,0010,000E,060402065,38*02B6
$$APEX,157,04:32:02,5212.1514,00004.7198,5401,025,137,05,11.88,-10.94,617,97F,,,080602035,38*C45C

$$APEX,159,04:32:57,5212.0684,00004.8644,5739,021,116,06,11.00,-13.63,5BC,97F,0015,000A,150703045,38*17B5
$$APEX,160,04:33:20,5212.0094,00004.9400,5932,041,120,09,10.94,-14.38,597,97C,,,0F0803095,38*F711

$$APEX,162,04:34:15,5211.8473,00005.2357,6271,021,089,07,10.31,-17.81,53E,97B,0014,0013,180703065,44*75C7
$$APEX,163,04:34:38,5211.7882,00005.3829,6435,032,166,06,9.69,-19.31,51B,978,,,0B07081B5,44*FBF8

$$APEX,165,04:35:33,5211.6000,00005.7352,6842,043,162,06,7.75,-21.44,4C2,974,001D,0015,100A09275,37*820A
$$APEX,166,04:35:56,5211.5344,00005.8518,6996,054,121,07,7.50,-22.31,4A1,973,,,19160C0E5,37*A62C

$$APEX,168,04:36:51,5211.3653,00006.1585,7397,060,124,07,6.19,-26.13,449,971,0039,001F,371703054,5A*55AC
$$APEX,169,04:37:12,5211.2668,00006.3263,7528,056,100,08,5.31,-26.94,42A,96F,,,432D12124,5A*5662

$$APEX,171,04:38:05,5211.0272,00006.7785,7902,032,125,05,4.44,-29.44,3E1,96D,0023,001B,17685B5D5,44*D89C
$$APEX,172,04:38:28,5210.9280,00007.0115,8079,081,135,07,3.56,-29.88,3C1,96A,,,381304064,44*89A3

$$APEX,174,04:39:21,5210.6352,00007.5365,8448,064,169,05,1.75,-31.81,379,966,0027,0037,1825222A5,39*DF30
$$APEX,175,04:39:44,5210.4697,00007.7358,8606,085,144,05,1.38,-32.56,35C,963,,,3E1D080A4,39*1AEE

$$APEX,177,04:40:37,5210.0539,00008.3344,8978,071,145,07,-0.25,-36.06,31A,960,003A,003A,41968FB05,44*7EC4
$$APEX,178,04:41:00,5209.8857,00008.6782,9144,093,147,07,-0.69,-36.56,2FD,95A,,,371B13205,44*AC91

$$APEX,180,04:41:55,5209.4879,00009.3557,9556,061,139,08,-1.94,-38.94,2BB,95C,0046,003C,2D25151B5,3A*C376
$$APEX,181,04:42:18,5209.2996,00009.6013,9708,044,126,06,-2.44,-40.38,2A2,958,,,2C1A2B7F5,3A*146E

$$APEX,183,04:43:13,5208.9051,00010.3556,10057,076,142,06,-4.00,-43.00,266,954,004C,004F,31FB6E315,43*B6E9
$$APEX,184,04:43:36,5208.7221,00010.7123,10239,103,145,05,-5.19,-43.63,24E,950,,,383722324,43*A01B

$$APEX,186,04:44:30,5208.3339,00011.3711,10618,076,124,05,-6.06,-45.31,218,951,004F,0057,1611080B3,35*BEF9
$$APEX,187,04:44:50,5208.1837,00011.6532,10765,086,129,06,-6.50,-45.50,205,94C,,,48210B114,35*0699

$$APEX,189,04:45:44,5207.8145,00012.4050,11140,081,137,06,-7.50,-47.69,1D1,94A,0065,005C,5FAEA93D4,3B*AE57
$$APEX,190,04:46:05,5207.6766,00012.6756,11292,071,102,06,-8.31,-48.06,1BD,943,,,3A2F18203,3B*ED1D
$$APEX,191,04:46:24,5207.5497,00012.9043,11431,,,,,,,,,,,*7B2A
$$APEX,192,04:46:57,5207.3882,00013.3371,11655,084,126,06,-9.13,-50.44,18F,944,0074,006A,F68B29DC4,3F*2AE8
$$APEX,193,04:47:18,5207.2555,00013.6142,11807,099,125,06,-9.44,-50.94,17C,93F,,,3429141B3,3F*3CAA

$$APEX,195,04:48:10,5206.9967,00014.3886,12173,063,143,07,-11.00,-50.81,153,940,0078,0073,A8844B7B4,37*DEF9
$$APEX,196,04:48:31,5206.8835,00014.5973,12313,063,122,05,-11.00,-50.63,144,93E,,,118A12914,37*D749

$$APEX,198,04:49:25,5206.7341,00015.4582,12703,079,092,06,-11.88,-50.50,119,93B,0091,007D,8585566A4,39*5844
$$APEX,199,04:49:47,5206.6707,00015.9342,12854,072,097,05,-12.13,-50.69,109,939,,,23190C0F3,39*FA56

$$APEX,201,04:50:39,5206.3519,00016.7990,13260,088,127,07,-13.25,-51.00,0E1,936,0087,008F,443E26353,38*1E83
$$APEX,202,04:50:59,5206.2137,00017.0090,13412,032,169,07,-13.44,-51.69,0D2,934,,,A2782F3A4,38*5643

$$APEX,204,04:51:53,5205.9866,00017.5910,13809,057,090,06,-14.56,-51.31,0AE,931,00A2,00BC,281B0C0F3,3D*C573
$$APEX,205,04:52:13,5205.8979,00017.8742,13945,040,104,06,-14.56,-50.38,0A3,92F,,,9D64405C4,3D*63F4
$$APEX,206,04:52:34,5205.8367,00018.1347,14080,,,,,,,,,,,*EF82
$$APEX,207,04:53:07,5205.7025,00018.5865,14275,070,120,08,-14.81,-49.50,088,92B,00BC,00AC,59431F283,72,PING*C8FA
$$APEX,208,04:53:27,5205.6315,00018.8484,14428,078,105,06,-14.94,-49.63,07F,92A,,,4138212C3,72*BDEC
$$APEX,209,04:53:46,5205.5499,00019.0730,14502,,,,,,,,,,,*A76B
$$APEX,210,04:54:19,5205.4368,00019.4208,14707,050,104,08,-15.31,-49.81,068,927,00CE,00B7,BFAAFC463,44*8629
$$APEX,211,04:54:39,5205.3800,00019.6357,14827,070,104,08,-15.44,-49.31,05F,925,,,602F95A43,44*A52E
$$APEX,212,04:54:58,5205.3341,00019.8273,14962,,,,,,,,,,,*4C34
$$APEX,213,04:55:31,5205.2729,00020.0913,15170,057,111,07,-15.75,-48.75,04C,923,00CC,00B6,2F2110163,38*5649
$$APEX,214,04:55:51,5205.2220,00020.2823,15280,040,129,09,-15.94,-49.38,046,921,,,382916203,38*4B16
$$APEX,215,04:56:10,5205.1569,00020.4315,15393,,,,,,,,,,,*A5F9
$$APEX,216,04:56:43,5205.0262,00020.7003,15616,068,129,05,-16.06,-49.94,039,920,00C9,00B8,2D1D0D123,40*9B33
$$APEX,217,04:57:03,5204.9280,00020.8981,15730,033,129,05,-16.19,-49.69,034,91E,,,1F140A103,40*4F22
$$APEX,218,04:57:22,5204.8285,00021.0621,15880,,,,,,,,,,,*D13D
$$APEX,219,04:57:55,5204.6516,00021.2303,16106,026,118,06,-16.50,-50.94,02A,91C,00D6,00CE,2C21141F3,38*E3A8
$$APEX,220,04:58:15,5204.5934,00021.3252,16235,039,122,06,-16.56,-51.13,027,91A,,,332A161B3,38*30F8

$$APEX,222,04:59:07,5204.4782,00021.6047,16581,045,103,08,-16.88,-52.25,021,919,00E2,00D8,8D662E3A3,3E*8923
$$APEX,223,04:59:27,5204.4319,00021.7893,16682,028,129,06,-17.06,-52.00,01F,917,,,5B3E1F2A3,3E*4C80
$$APEX,224,04:59:46,5204.3524,00021.9427,16794,,,,,,,,,,,*F7A5
$$APEX,225,05:00:19,5204.1649,00022.1613,17006,056,159,07,-17.31,-52.00,01D,915,00DE,00E7,5F552D3A3,37*0C89
$$APEX,226,05:00:38,5204.0664,00022.2352,17142,046,153,07,-17.38,-51.63,01D,914,,,352E161B3,37*4A20
$$APEX,227,05:00:57,5203.9920,00022.3220,17254,,,,,,,,,,,*5225
$$APEX,228,05:01:30,5203.8754,00022.5367,17463,053,125,07,-17.63,-50.94,01D,912,00E4,00E3,84783F4F3,3A*C523
$$APEX,229,05:01:49,5203.8018,00022.7043,17563,032,117,06,-17.75,-50.13,01D,911,,,6C4D29393,3A*A3E1
$$APEX,230,05:02:08,5203.7311,00022.8345,17701,,,,,,,,,,,*352F
$$APEX,231,05:02:41,5203.5805,00023.1048,17889,047,143,09,-18.00,-47.56,01D,90E,00F3,00F8,544C27302,46*316C
$$APEX,232,05:03:00,5203.4903,00023.2310,18035,047,139,07,-18.06,-47.06,01D,90E,,,625B3A4B3,46*9B13
$$APEX,233,05:03:19,5203.3899,00023.3622,18159,,,,,,,,,,,*514F
$$APEX,234,05:03:52,5203.2217,00023.6143,18353,046,149,07,-18.19,-45.25,01D,90D,00FB,00EA,433B1C232,37*18CD
$$APEX,235,05:04:11,5203.1047,00023.7123,18472,086,153,06,-18.13,-45.06,01D,90C,,,5D4C252E3,37*D119

$$APEX,237,05:05:03,5202.8036,00023.8230,18857,027,138,06,-18.25,-44.75,01D,90B,00C8,00D3,5D4E22282,77,PING*DAB0
$$APEX,238,05:05:23,5202.7190,00023.9175,18992,042,152,05,-18.31,-44.44,01D,909,,,F1A753713,77*A43D
$$APEX,239,05:05:42,5202.6150,00024.0019,19088,,,,,,,,,,,*ADD9
$$APEX,240,05:06:15,5202.3893,00024.1120,19298,045,149,09,-18.44,-42.25,01D,908,00D5,00F2,EDC65C712,3C*2335
$$APEX,241,05:06:34,5202.2851,00024.1772,19424,023,139,06,-18.44,-41.88,01D,907,,,4436191E2,3C*C889
$$APEX,242,05:06:53,5202.1835,00024.2259,19561,,,,,,,,,,,*A2E4
$$APEX,243,05:07:26,5202.0095,00024.2770,19763,034,177,09,-18.50,-40.44,01D,906,00C7,0018,2EC761813,45*F893
$$APEX,244,05:07:46,5201.8987,00024.3048,19901,012,176,08,-18.50,-39.69,01D,905,,,830281AC3,45*A78F
$$APEX,245,05:08:05,5201.7985,00024.2967,20052,,,,,,,,,,,*A6BA
$$APEX,246,05:08:38,5201.6474,00024.2709,20286,023,193,07,-18.56,-38.38,01D,905,0000,0000,D0AA58702,3A*6540
$$APEX,247,05:08:57,5201.5790,00024.2641,20371,019,181,06,-18.50,-38.19,01D,904,,,67F185BC3,3A*9230
$$APEX,248,05:09:16,5201.5331,00024.2968,20541,,,,,,,,,,,*5B49
$$APEX,249,05:09:49,5201.4366,00024.4162,20755,030,138,07,-18.50,-36.56,01D,902,0000,0000,72218CB22,38*5F97
$$APEX,250,05:10:08,5201.3621,00024.4740,20902,042,170,05,-18.50,-36.06,01D,902,,,3626161D3,38*3327
$$APEX,251,05:10:27,5201.2668,00024.5255,21020,,,,,,,,,,,*3B1E
$$APEX,252,05:11:00,5201.0824,00024.5063,21241,017,165,06,-18.44,-35.44,01D,900,0000,0000,292010151,44*C459
$$APEX,253,05:11:19,5200.9961,00024.5165,21373,011,084,06,-18.38,-35.38,01D,902,,,C6954C612,44*FC08
$$APEX,254,05:11:38,5200.9526,00024.5775,21512,,,,,,,,,,,*78D9
$$APEX,255,05:12:11,5200.8656,00024.7395,21718,020,114,06,-18.31,-33.56,01D,900,0000,0000,3D2F1B232,3A*A1AE
$$APEX,256,05:12:30,5200.8024,00024.8059,21860,041,139,06,-18.25,-33.19,01D,8FF,,,392311183,3A*CC8A
$$APEX,257,05:12:49,5200.7148,00024.9112,21974,,,,,,,,,,,*E690
$$APEX,258,05:13:22,5200.5315,00025.1612,22198,038,161,05,-18.19,-31.56,01D,900,0000,0000,754D29353,3D*ACC9
$$APEX,259,05:13:41,5200.4093,00025.2532,22327,041,161,06,-18.13,-30.94,01D,8FF,,,3F25131A3,3D*CB17
$$APEX,260,05:14:00,5200.2988,00025.3263,22474,,,,,,,,,,,*C08E
$$APEX,261,05:14:33,5200.1374,00025.3497,22712,069,176,05,-18.00,-28.75,01D,8FE,0000,0000,542F18233,47*9ECA
$$APEX,262,05:14:53,5200.0106,00025.4309,22845,041,177,06,-17.94,-30.94,01D,8FD,,,6641232F3,47*504A
$$APEX,263,05:15:12,5159.8670,00025.5126,22970,,,,,,,,,,,*FE88
$$APEX,264,05:15:45,5159.5810,00025.6062,23221,054,188,07,-17.75,-29.50,01D,8FD,0000,0000,552E19243,3D*2E03
$$APEX,265,05:16:04,5159.4452,00025.5966,23347,058,183,06,-17.75,-29.19,01D,8FC,,,532F19233,3D*CAC2
$$APEX,266,05:16:23,5159.2782,00025.5868,23491,,,,,,,,,,,*F4AB
$$APEX,267,05:16:56,5159.0340,00025.4770,23758,036,205,07,-17.56,-27.56,01D,8FD,0000,0000,4C4725301,3F*AD73
$$APEX,268,05:17:15,5158.9185,00025.4060,23883,043,171,07,-17.50,-27.06,01D,8FD,,,372513181,3F*9D3C
$$APEX,269,05:17:34,5158.8154,00025.3623,24040,,,,,,,,,,,*A1F7
$$APEX,270,05:18:07,5158.6460,00025.2896,24277,032,200,05,-17.31,-26.88,01D,8FD,0000,0000,2A1C10141,70*6092
$$APEX,271,05:18:26,5158.5739,00025.2328,24407,032,198,06,-17.19,-26.69,01D,8FB,,,DB96536B2,70*8F2B

$$APEX,273,05:19:18,5158.4266,00025.0450,24756,006,148,10,-17.00,-24.44,01D,8FB,0000,0000,4C4B26311,74*059B
$$APEX,274,05:19:37,5158.3974,00025.0377,24901,016,081,06,-16.94,-24.13,01D,8FA,,,322111161,74*1F66

$$APEX,276,05:20:29,5158.2381,00025.1305,25305,034,150,06,-16.75,-22.13,01D,8FB,0000,0000,4B3219201,45*65EE
$$APEX,277,05:20:48,5158.1200,00025.1280,25454,057,154,08,-16.69,-22.31,01D,8FA,,,332011151,45*B4ED
$$APEX,278,05:21:07,5157.9842,00025.1029,25635,,,,,,,,,,,*7990
$$APEX,279,05:21:40,5157.9011,00024.9760,25887,007,312,08,-16.38,-20.50,01D,8FB,0000,0000,422A171C1,68*D050
$$APEX,280,05:22:00,5157.9118,00024.9112,26048,021,160,07,-16.31,-20.31,01D,8FA,,,FBA0546B2,68*B945
$$APEX,281,05:22:19,5157.9171,00024.9022,26222,,,,,,,,,,,*E73E
