
$$APEX,83,,,,,,,,25.56,24.75,CE3,822,,,3E2E171E3,,24*641C
    $$APEX,84,18:32:59,5119.5347,-00012.4128,,000,000,03,25.50,24.63,CE3,824,,,3929161B3,,24*1959


$$APEX,85,18:33:45,,-00012.4140,,000,000,03,25.44,24.56,CE3,824,,,4030171E3,,25*A3D1
    $$APEX,86,18:34:33,5119.5359,-00012.4152,,000,000,03,25.44,24.50,CE2,824,,,3929151B3,,24*E4C0


$$APEX,87,18:35:21,5119.5352,-00012.4161,,000,000,03,25.56,24.69,CE3,823,,,3F2D171D3,,24*122C
   $$APEX,88,18:36:09,5119.4993,-00012.2785,138,000,000,04,25.63,24.75,CE3,822,,,3E2C171D3,,25*0F17


$$APEX,89,18:36:58,5119.4938,-00012.2599,160,000,000,04,25.63,24.63,CE3,822,,,46331A213,,24*97B9
    $$APEX,90,18:37:47,5119.4942,-00012.2636,156,000,000,04,25.56,24.63,CE4,822,,,4C391D253,,25*14C5


$$APEX,91,18:38:36,5119.4938,-00012.2633,156,000,000,04,25.69,24.81,CE3,823,,,5744232C3,,3C*D400
   $$APEX,92,18:39:25,5119.4937,-00012.2619,158,000,000,04,25.69,24.81,CE5,822,,,5E48252F3,,26*2220


$$APEX,93,18:40:14,5119.4935,-00012.2600,160,000,000,04,25.75,24.69,CE4,821,,,4E3F20283,,24*906C
   $$APEX,94,18:41:03,5119.4932,-00012.2591,160,000,000,05,25.75,24.75,CE3,822,,,493B1D253,,92*DD1A


$$APEX,95,18:41:37,5119.4930,-00012.2588,159,000,000,05,25.75,24.94,CE3,822,,,4D391D253,,26*ECF0
  $$APEX,96,18:42:26,5119.4929,-00012.2587,159,000,000,05,25.81,24.94,CE4,823,,,4B351A223,,24*F919


$$APEX,97,18:43:15,5119.4928,-00012.2585,160,000,000,05,25.75,24.88,CE2,822,,,392A151A3,,23*D367
   $$APEX,98,18:44:04,5119.4926,-00012.2580,160,000,000,05,25.81,24.94,CE4,821,,,4130181E3,,24*F776


$$APEX,99,18:44:53,5119.4925,-00012.2572,161,000,000,05,25.75,24.88,CE4,822,,,45331A213,,25*0BBE
   $$APEX,100,18:45:42,5119.4924,-00012.2570,161,000,000,05,25.88,24.94,CE4,823,,,2F2511173,,24*752A


$$APEX,101,18:46:31,5119.4923,-00012.2571,161,000,000,05,26.00,24.88,CE4,822,,,4530181F3,,24*17BE
   $$APEX,102,18:47:20,5119.4922,-00012.2574,160,000,000,05,25.81,24.81,CE4,822,,,402E171D3,,25*048E


$$APEX,103,18:48:09,5119.4921,-00012.2576,159,000,000,05,25.69,24.56,CE3,822,,,4230181E3,,24*187E
   $$APEX,104,18:48:58,5119.4921,-00012.2579,159,000,000,05,25.88,24.69,CE4,821,,,2F2312163,,24*1B68


$$APEX,105,18:49:47,5119.4921,-00012.2579,159,000,000,05,25.75,24.81,CE3,822,,,45351B213,,25*8157
    $$APEX,106,18:50:36,5119.4922,-00012.2582,159,000,000,05,25.94,24.81,CE4,821,,,44341B213,,24*3D30


$$APEX,107,18:51:25,5119.4923,-00012.2585,159,000,000,05,26.00,24.69,CE3,821,,,413119203,,26*229C
   $$APEX,108,18:52:14,5119.4923,-00012.2586,159,000,000,04,25.81,24.69,CE5,821,,,3C2D171D3,,25*17B2


$$APEX,109,18:53:03,5119.4922,-00012.2586,159,000,000,04,25.88,24.69,CE3,822,,,3D2E181E3,,24*0BB2
   $$APEX,110,18:53:52,5119.4926,-00012.2585,159,000,000,05,25.75,24.69,CE3,821,,,332A14193,,24*510B


$$APEX,111,18:54:41,5119.4925,-00012.2587,159,000,000,05,25.81,24.69,CE3,821,,,362A14193,,25*7E03
  $$APEX,112,18:55:30,5119.4925,-00012.2589,159,000,000,05,25.88,24.81,CE5,821,,,2D2311163,,97*16D2


$$APEX,113,18:56:19,5119.4925,-00012.2589,159,000,000,05,25.81,24.81,CE3,822,,,312613173,,24*DDE1
   $$APEX,114,18:57:08,5119.4924,-00012.2589,159,000,000,05,25.88,24.75,CE4,822,,,382B151A3,,A3*C170


$$APEX,115,18:57:57,5119.4923,-00012.2589,159,000,000,05,25.75,24.75,CE4,825,,,362A151A3,,23*494A
   $$APEX,116,18:58:46,5119.4921,-00012.2585,159,000,000,05,25.75,24.69,CE3,822,,,42351A203,,24*7A6E


$$APEX,117,18:59:35,5119.4920,-00012.2583,159,000,000,05,25.44,24.56,CE4,822,,,4D3D1F263,,A2,CDWN*E04C
   $$APEX,118,19:00:25,5119.4920,-00012.2581,160,000,000,04,25.63,24.63,CE5,821,,,493B1E253,,24*113D


$$APEX,119,19:01:14,5119.4918,-00012.2578,161,000,000,04,25.88,24.81,CE4,822,,,3B2E161C3,,98,CDWN*86CB
  $$APEX,120,19:02:04,5119.4918,-00012.2574,161,000,000,05,25.81,25.00,CE3,822,,,342914193,,A7,FILM*F6D6


$$APEX,121,19:02:54,5119.4921,-00012.2568,162,000,000,05,25.88,24.88,CE3,821,,,382B151A3,,26*D087
   $$APEX,122,19:03:43,5119.4921,-00012.2565,162,000,000,04,25.81,24.81,CE4,822,,,372A151A3,,24*B3C4


$$APEX,123,19:04:32,5119.4923,-00012.2559,163,000,000,04,25.88,24.75,CE4,822,,,3A2B151A3,,25*921D
  $$APEX,124,19:05:21,5119.4925,-00012.2554,164,000,000,04,25.88,24.81,CE5,821,,,3A2E161C3,,24*8DC7


$$APEX,125,19:06:10,5119.4929,-00012.2563,164,000,000,03,25.94,24.63,CE4,821,,,47371B223,,24*CD0E
  $$APEX,126,19:06:59,5119.4929,-00012.2533,164,000,000,03,25.56,24.38,CE4,821,,,44341A213,,25*4433


$$APEX,127,19:07:48,5119.4940,-00012.2563,165,000,000,05,25.69,24.69,CE4,822,,,46371B223,,25*AD14
  $$APEX,128,19:08:37,5119.4934,-00012.2590,162,000,000,03,25.75,24.63,CE3,822,,,42341A203,,25*4974


$$APEX,129,19:09:26,5119.4933,-00012.2593,161,000,000,03,25.88,24.56,CE3,822,,,40331A1F3,,24*C301
   $$APEX,130,19:10:15,5119.4934,-00012.2595,161,000,000,03,25.56,24.38,CE3,822,,,382D161C3,,24*7CFE


$$APEX,131,19:11:04,5119.4934,-00012.2594,161,000,000,03,25.75,24.56,CE4,822,,,4133191F3,,26*6910
   $$APEX,132,19:11:53,5119.4930,-00012.2574,161,000,000,03,25.69,24.63,CE5,821,,,44351A203,,24*04DF


$$APEX,133,19:12:42,5119.4912,-00012.2514,156,000,000,05,25.63,24.56,CE3,821,,,44351A203,,24*3A36
   $$APEX,134,19:13:31,5119.4890,-00012.2536,148,000,000,05,25.75,24.44,CE4,822,,,392D171C3,,24*57BB


$$APEX,135,19:14:20,5119.4887,-00012.2538,147,000,000,04,25.63,24.50,CE4,821,,,4133191F3,,25*6830
   $$APEX,136,19:15:09,5119.4911,-00012.2524,156,000,000,04,25.81,24.50,CE6,822,,,3F32181E3,,25*C557


$$APEX,137,19:15:58,5119.4912,-00012.2526,156,000,000,05,25.75,24.38,CE4,822,,,372C151A3,,25*19FF
    $$APEX,138,19:16:47,5119.4915,-00012.2538,158,000,000,04,25.69,24.50,CE2,822,,,3F31181E3,,24*5772


$$APEX,139,19:17:36,5119.4915,-00012.2582,158,000,000,04,25.75,24.50,CE3,824,,,3D30171D3,,24*B1CD
   $$APEX,140,19:18:25,5119.4916,-00012.2521,159,000,000,05,25.69,24.38,CE3,824,,,3D2F181D3,,26*DA38


$$APEX,141,19:19:14,5119.4917,-00012.2556,158,000,000,05,25.75,24.50,CE4,822,,,3E30181E3,,24*57E7
   $$APEX,142,19:20:03,5119.4918,-00012.2628,156,000,000,05,25.75,24.44,CE4,824,,,3D30181D3,,25*1857


$$APEX,143,19:20:52,5119.4940,-00012.2623,162,000,000,05,25.81,24.31,CE4,824,,,3C2F171C3,,25*0C1B
   $$APEX,144,19:21:41,5119.4959,-00012.2606,166,000,000,05,25.63,24.38,CE4,824,,,3B2F171C3,,26*B9B2


$$APEX,145,19:22:30,5119.4967,-00012.2598,168,000,000,05,25.69,24.50,CE4,824,,,302714183,,23*5B97
    $$APEX,146,19:23:19,5119.4967,-00012.2596,168,000,000,05,25.75,24.63,CE5,825,,,3A2D161B3,,24*BDD8


$$APEX,147,19:24:08,5119.4953,-00012.2598,163,000,000,05,25.75,24.63,CE5,824,,,382B161A3,,24*8E58
    $$APEX,148,19:24:57,5119.4933,-00012.2603,157,000,000,06,25.81,24.56,CE5,825,,,362915193,,24*6E76


$$APEX,149,19:25:46,5119.4929,-00012.2619,152,000,000,04,25.69,24.44,CE4,824,,,342914183,,25*A5D6
    $$APEX,150,19:26:35,5119.4922,-00012.2612,151,000,000,04,25.63,24.44,CE6,824,,,312612163,,26*B270


$$APEX,151,19:27:24,5119.4913,-00012.2615,146,000,000,04,25.69,24.38,CE5,823,,,27200F133,,24*B4C9
   $$APEX,152,19:28:13,5119.4917,-00012.2604,148,000,000,04,25.88,24.44,CE4,822,,,2D2211153,,23*881D


$$APEX,153,19:29:02,5119.4918,-00012.2535,154,000,000,04,25.94,24.50,CE5,822,,,251D0E113,,24*6CF9
    $$APEX,154,19:29:51,5119.4917,-00012.2518,155,000,000,04,25.56,24.25,CE5,823,,,271F0F123,,23*F381


$$APEX,155,19:30:40,5119.4916,-00012.2518,155,000,000,04,25.69,24.25,CE5,822,,,251D0F123,,24*FCA8
   $$APEX,156,19:31:29,5119.4917,-00012.2528,156,000,000,04,25.56,24.31,CE5,822,,,231B0D103,,23*DA13


$$APEX,157,19:32:18,5119.4917,-00012.2533,155,000,000,04,25.81,24.63,CE6,821,,,221B0D103,,24*621D
   $$APEX,158,19:33:07,5119.4917,-00012.2540,155,000,000,05,25.69,24.56,CE5,821,,,251D0E113,,24*EA1F


$$APEX,159,19:33:56,5119.4923,-00012.2544,156,000,000,05,25.81,24.44,CE5,821,,,251E0E123,,24*7231
   $$APEX,160,19:34:45,5119.4918,-00012.2559,155,000,000,05,25.75,24.56,CE4,822,,,241D0D113,,25*61B3


$$APEX,161,19:35:34,5119.4917,-00012.2565,154,000,000,03,25.63,24.50,CE4,822,,,221B0D103,,24*362B
    $$APEX,162,19:36:23,5119.4921,-00012.2593,156,000,000,05,25.69,24.38,CE5,822,,,221A0D103,,24*2416


$$APEX,163,19:37:12,5119.4922,-00012.2606,154,000,000,04,25.75,24.25,CE5,822,,,221C0D103,,25*3284
    $$APEX,164,19:38:01,5119.4920,-00012.2600,154,000,000,04,25.75,24.25,CE5,822,,,231C0D103,,24*D1FC


$$APEX,165,19:38:50,5119.4917,-00012.2590,155,000,000,03,25.75,24.19,CE4,821,,,1E170B0E3,,24*772A
    $$APEX,166,19:39:39,5119.4916,-00012.2585,156,000,000,04,25.75,24.13,CE4,822,,,1C170B0D3,,24*2A02


$$APEX,167,19:40:28,5119.4915,-00012.2579,156,000,000,04,25.75,24.25,CE5,822,,,1B150A0C3,,24*DCD5
    $$APEX,168,19:41:17,5119.4916,-00012.2587,155,000,000,04,25.69,24.25,CE5,821,,,1A150A0C3,,25*A0F6


$$APEX,169,19:42:06,5119.4915,-00012.2597,153,000,000,05,25.81,24.25,CE3,822,,,1912090C3,,26*5461
     $$APEX,170,19:42:55,5119.4906,-00012.2588,156,000,000,04,25.69,24.19,CE3,822,,,1812090B3,,25*4F98


$$APEX,171,19:43:44,5119.4904,-00012.2584,157,000,000,05,25.69,24.06,CE5,821,,,1611080B3,,25*F541
    $$APEX,172,19:44:33,5119.4903,-00012.2589,156,000,000,05,25.56,24.13,CE5,821,,,141007093,,24*2B44


$$APEX,173,19:45:22,5119.4904,-00012.2594,155,000,000,05,25.69,23.88,CE4,821,,,130F07093,,25*FBCB
    $$APEX,174,19:46:11,5119.4910,-00012.2620,149,000,000,06,25.56,23.75,CE5,822,,,120E06083,,24*3030


$$APEX,175,19:47:00,5119.4910,-00012.2623,149,000,000,06,25.63,23.75,CE3,821,,,120D06083,,25*2F01
   $$APEX,176,19:47:49,5119.4911,-00012.2621,150,000,000,05,25.63,23.88,CE4,822,,,100D06073,,25*5E72


$$APEX,177,19:48:38,5119.4912,-00012.2619,150,000,000,06,25.69,23.94,CE3,822,,,0F0B06073,,24*999A
    $$APEX,178,19:49:27,5119.4964,-00012.2597,150,000,000,07,25.69,23.88,CE4,821,,,0E0A06073,,25*60A2


$$APEX,179,19:50:16,5119.4914,-00012.2599,155,000,000,05,25.63,23.88,CE4,821,,,0E0B05063,,24*BD94
    $$APEX,180,19:51:05,5119.4908,-00012.2594,157,000,000,05,25.63,24.00,CE2,821,,,0D0A04063,,24*2DF4


$$APEX,181,19:51:54,5119.4905,-00012.2590,158,000,000,05,25.50,23.88,CE3,821,,,0D0A04053,,25*F5A0
    $$APEX,182,19:52:43,5119.4901,-00012.2591,158,000,000,05,25.38,23.81,CE3,821,,,0C0904053,,24*700A


$$APEX,183,19:53:32,5119.4899,-00012.2595,158,000,000,05,25.50,23.75,CE5,822,,,0B0804053,,25*8E8C
   $$APEX,184,19:54:21,5119.4899,-00012.2596,157,000,000,05,25.44,23.63,CE3,823,,,0B0804053,,25*A37E


$$APEX,185,19:55:10,5119.4899,-00012.2599,157,000,000,05,25.56,23.56,CE4,822,,,0A0703043,,24*9846
    $$APEX,186,19:55:59,5119.4899,-00012.2602,156,000,000,05,25.50,23.63,CE3,822,,,0A0704053,,24*FF48


$$APEX,187,19:56:48,5119.4899,-00012.2608,155,000,000,05,25.50,23.63,CE4,821,,,0C0905063,,25*1DFC
   $$APEX,188,19:57:37,5119.4900,-00012.2607,155,000,000,04,25.50,23.63,CE3,822,,,0C0A05063,,24*8B03


$$APEX,189,19:58:26,5119.4905,-00012.2620,153,000,000,05,25.44,23.56,CE3,822,,,0C0904063,,23*6EE9
   $$APEX,190,19:59:15,5119.4905,-00012.2604,155,000,000,05,25.38,23.69,CE4,823,,,0B0905053,,24*2809


$$APEX,191,20:00:04,5119.4905,-00012.2597,157,000,000,05,25.25,23.69,CE4,823,,,0B0805053,,24*BC7E
  $$APEX,192,20:00:53,5119.4909,-00012.2593,157,000,000,05,25.25,23.56,CE5,823,,,0A0904053,,25*8854


$$APEX,193,20:01:42,5119.4939,-00012.2595,153,000,000,05,25.25,23.56,CE3,823,,,0A0804063,,25*91D4
   $$APEX,194,20:02:31,5119.4950,-00012.2595,151,000,000,05,25.13,23.50,CE3,825,,,0A0804053,,25*349E


$$APEX,195,20:03:20,5119.4943,-00012.2593,152,000,000,05,25.19,23.50,CE4,824,,,090703053,,25*4DF5
   $$APEX,196,20:04:09,5119.4940,-00012.2592,153,000,000,05,25.25,23.44,CE4,823,,,070503033,,24*FC3F


$$APEX,197,20:04:58,5119.4910,-00012.2582,160,000,000,07,25.25,23.44,CE4,824,,,070503033,,24*9B5F
   $$APEX,198,20:05:47,5119.4916,-00012.2581,159,000,000,06,25.19,23.31,CE4,824,,,060503033,,25*3822


$$APEX,199,20:06:36,5119.4919,-00012.2574,160,000,000,05,25.25,23.38,CE4,824,,,050402023,,25*0643
   $$APEX,200,20:07:25,5119.4918,-00012.2576,160,000,000,05,25.00,23.38,CE4,823,,,050301023,,24*BD32


$$APEX,201,20:08:14,5119.4922,-00012.2576,160,000,000,06,25.06,23.31,CE5,824,,,050402023,,24*3CFC
    $$APEX,202,20:09:03,5119.4920,-00012.2580,158,000,000,05,25.19,23.38,CE4,824,,,040301023,,24*C9A8


$$APEX,203,20:09:52,5119.4917,-00012.2581,157,000,000,06,25.06,23.25,CE3,825,,,040201023,,25*F995
   $$APEX,204,20:10:41,5119.4914,-00012.2584,157,000,000,06,25.19,23.25,CE4,824,,,040201013,,24*A567


$$APEX,205,20:11:30,5119.4906,-00012.2587,157,000,000,06,25.13,23.25,CE4,823,,,030302013,,25*7BDC
   $$APEX,206,20:12:19,5119.4903,-00012.2587,153,000,000,06,25.19,23.50,CE5,823,,,040201023,,25*B751


$$APEX,207,20:13:08,5119.4899,-00012.2596,156,000,000,06,25.00,23.44,CE5,824,,,030201013,,24*5838
   $$APEX,208,20:13:57,5119.4901,-00012.2597,156,000,000,07,25.13,23.44,CE4,825,,,020200013,,24*71E6


$$APEX,209,20:14:46,5119.4899,-00012.2598,157,000,000,06,25.13,23.44,CE4,824,,,030200013,,25*8E78
    $$APEX,210,20:15:35,5119.4897,-00012.2600,157,000,000,06,25.13,23.44,CE4,825,,,020200013,,24*7795


$$APEX,211,20:16:24,5119.4891,-00012.2601,157,000,000,06,25.13,23.38,CE5,824,,,020201013,,24*5A14
    $$APEX,212,20:17:13,5119.4870,-00012.2605,153,000,000,05,25.19,23.50,CE5,823,,,2A27161B3,,24*B5FA


$$APEX,213,20:18:02,5119.4871,-00012.2609,151,000,000,05,25.06,23.50,CE4,823,,,2624161A3,,25*9E41
    $$APEX,214,20:18:51,5119.4872,-00012.2609,150,000,000,05,24.94,23.25,CE5,824,,,2928161A3,,27*C4B2


$$APEX,215,20:19:40,5119.4875,-00012.2610,150,000,000,05,25.06,23.56,CE4,822,,,2725161B3,,24*D53F
   $$APEX,216,20:20:29,5119.4878,-00012.2607,150,000,000,05,25.00,23.50,CE3,822,,,2B2914183,,25*42E6


$$APEX,217,20:21:18,5119.4882,-00012.2603,152,000,000,05,24.81,23.31,CE6,822,,,292714193,,24*61F9
    $$APEX,218,20:22:07,5119.4883,-00012.2602,153,000,000,05,24.94,23.38,CE4,821,,,282714183,,26*B5F8


$$APEX,219,20:22:56,5119.4886,-00012.2604,154,000,000,05,24.88,23.44,CE5,821,,,2B29151A3,,24*9CB5
