


   $$APEX,208,08:42:24,5211.2432,00026.2875,10792,047,089,09,-31.81,-30.31,1F0,8B5,0067,0000,4028151A1,38*CF63


$$APEX,209,08:43:15,5211.4087,00026.9608,11095,044,036,09,-31.50,-30.69,1CA,8B0,0072,0000,4C4B2D391,34*77AF
    $$APEX,210,08:44:06,5211.5783,00027.5513,11356,048,066,09,-31.88,-30.69,1AC,8AC,0080,0000,4C42222B1,64*27E2


$$APEX,211,08:44:57,5211.7291,00028.1804,11609,038,078,09,-31.63,-30.63,18F,8A8,0085,0000,4C42212A1,3F*9C49
    $$APEX,212,08:45:48,5211.8533,00028.7307,11885,047,045,08,-31.88,-31.00,171,8A3,008C,0000,4C43222B1,35*F7FB


$$APEX,213,08:46:39,5212.0101,00029.2322,12115,060,064,08,-32.38,-31.31,157,8A1,00A4,0000,301D10141,34*1076
    $$APEX,214,08:47:30,5212.1976,00029.6696,12362,035,047,09,-32.06,-31.50,13D,89E,00A4,0000,4C4B313D1,41*36C6


$$APEX,215,08:48:21,5212.3875,00030.0860,12604,032,031,09,-32.31,-32.00,125,89C,00AB,0000,4C4C29341,36*5617
   $$APEX,216,08:49:12,5212.6513,00030.4785,12838,051,052,09,-32.56,-32.25,10E,899,00B2,0000,4C351B231,37*206D


$$APEX,217,08:50:03,5212.8883,00030.9215,13086,053,072,09,-32.44,-31.81,0F6,897,00C4,0000,2F1E10141,3C*2B9A
    $$APEX,218,08:50:54,5213.1507,00031.4476,13344,059,038,09,-32.63,-32.25,0DE,895,00B0,0000,4C4B2C371,61*4C70


$$APEX,219,08:51:45,5213.3592,00031.9742,13595,036,038,09,-32.25,-32.50,0C8,893,00BB,0000,4C4B323F1,71*1EB4
   $$APEX,220,08:52:36,5213.5693,00032.3985,13848,040,078,09,-32.25,-32.88,0B3,891,00B8,0000,4229161B1,6E*7455


$$APEX,221,08:53:27,5213.7423,00032.8177,14101,031,076,09,-32.19,-33.00,09F,88F,00B7,0000,462C171D1,32*5DE8
   $$APEX,222,08:54:18,5213.8844,00033.1353,14350,015,056,10,-32.81,-32.75,08B,88D,00D0,0000,4C4B28321,3C*73C7


$$APEX,223,08:55:09,5214.1252,00033.4214,14595,058,042,09,-32.31,-32.88,078,88B,00DC,0000,4C4B2F3B1,31*AC02
  $$APEX,224,08:56:00,5214.3338,00033.7296,14881,044,021,10,-32.44,-33.25,066,88A,00D3,0000,4C3F20291,37*CFD5


$$APEX,225,08:56:51,5214.6161,00033.9633,15131,044,045,09,-32.75,-32.94,054,889,00D9,0000,311F10151,37*A615
   $$APEX,226,08:57:42,5214.9215,00034.2837,15422,046,047,10,-32.44,-33.44,045,888,00E0,0000,4C4B404C1,31*4E32


$$APEX,227,08:58:33,5215.2057,00034.5208,15666,051,019,10,-32.50,-34.13,03A,886,00E9,0000,4C4B37461,33*096C
   $$APEX,228,08:59:24,5215.5080,00034.8195,15924,041,025,10,-32.63,-34.69,031,884,00F0,0000,4C4B2B371,37*81B3


$$APEX,229,09:00:15,5215.7921,00035.1551,16181,038,051,09,-32.75,-35.44,02A,883,00F2,0000,4C4B323F1,37*A2F2
   $$APEX,230,09:01:06,5215.9801,00035.5084,16449,036,059,09,-33.13,-35.56,024,882,00E8,0000,4B2F191E1,32*4213


$$APEX,231,09:01:57,5216.1832,00035.7764,16719,043,041,08,-33.50,-35.38,01F,881,00E2,0000,4C4426311,32*6BA5
   $$APEX,232,09:02:48,5216.4000,00035.9983,16982,037,045,10,-33.06,-35.00,01C,880,0101,0000,4C371C251,3D*C35F


$$APEX,233,09:03:39,5216.6444,00036.1317,17258,014,029,09,-33.00,-34.88,01C,87F,00F6,0000,4C371C241,74*2660
    $$APEX,234,09:04:30,5216.7851,00036.2632,17500,010,328,10,-33.13,-34.50,01C,87E,00FB,0000,4C4B2D381,2E*3963


$$APEX,235,09:05:21,5216.8961,00036.1843,17801,039,357,10,-32.81,-34.50,01C,87D,00F6,0000,4C4B39461,72*944A
   $$APEX,236,09:06:12,5217.1442,00036.1652,18078,044,025,10,-32.56,-34.81,01C,87C,010C,0000,4B3119201,3B*11A5


$$APEX,237,09:07:03,5217.3421,00036.2889,18296,017,013,10,-32.44,-34.88,01C,87C,00F3,0000,4C4B2C361,70*F6E1
   $$APEX,238,09:07:54,5217.4571,00036.2193,18587,016,325,10,-32.25,-34.00,01C,87A,010D,0000,4C4B2B341,38*0A2E


$$APEX,239,09:08:45,5217.5930,00036.2282,18826,031,040,10,-32.06,-33.38,01C,879,00EB,0000,472C171D1,6A*3D92
  $$APEX,240,09:09:36,5217.7090,00036.2054,19128,015,014,10,-32.06,-33.75,01C,879,00FE,0000,4C3C1F271,34*8D37


$$APEX,241,09:10:27,5217.7905,00036.2698,19432,005,073,10,-32.06,-34.44,01C,879,00F4,0000,4B30191F1,30*A0CF
   $$APEX,242,09:11:18,5217.9514,00036.2567,19715,026,353,10,-31.63,-33.69,01C,879,00CE,0000,4C43222C1,6B*85B0


$$APEX,243,09:12:09,5218.1039,00036.4050,19993,030,061,11,-31.56,-33.25,01C,878,00FD,0000,4A2E181E1,31*0834
   $$APEX,244,09:13:00,5218.1237,00036.4211,20284,019,338,11,-31.44,-33.25,01C,878,00DB,0000,4C31191F1,2F*31B5


$$APEX,245,09:13:51,5218.2313,00036.3388,20647,021,225,09,-31.63,-32.50,01C,878,0002,0000,4C4B444B1,30*12C2
   $$APEX,246,09:14:42,5218.2911,00036.2029,20963,031,318,11,-31.00,-32.38,01C,878,0000,0000,4C4B38461,2D*8134


$$APEX,247,09:15:33,5218.3431,00036.0605,21252,047,285,10,-31.00,-32.38,01C,878,0000,0000,4C4B3A491,33*02ED
  $$APEX,248,09:16:24,5218.3653,00035.7061,21519,027,305,11,-30.94,-32.94,01C,878,0000,0000,311E0F131,35*7DA0


$$APEX,249,09:17:15,5218.4780,00035.3014,21790,027,296,11,-30.88,-33.19,01C,878,0000,0000,4C45242E1,33*754E
   $$APEX,250,09:18:06,5218.6573,00034.9761,22084,039,335,12,-30.75,-32.50,01C,877,0000,0000,4C381C241,33*1CDD


$$APEX,251,09:18:57,5218.7689,00034.7710,22376,032,292,11,-30.50,-32.19,01C,878,0000,0000,4C4C29341,36*CFFF
  $$APEX,252,09:19:48,5218.9175,00034.2416,22703,072,303,10,-30.00,-30.81,01C,878,0000,0000,4C4B262F1,33*AF5C


$$APEX,253,09:20:39,5219.1817,00033.8549,23025,017,041,11,-29.75,-30.06,01C,878,0000,0000,51D270902,3A*A265
  $$APEX,254,09:21:30,5219.3743,00033.8901,23366,044,015,12,-29.63,-30.19,01C,877,0000,0000,4C4B3B491,6E*D94E


$$APEX,255,09:22:21,5219.3346,00034.0228,23694,043,143,10,-29.75,-30.06,01C,879,0000,0000,1FB35D772,6D*0800
  $$APEX,256,09:23:12,5219.1618,00033.9405,24007,019,265,11,-29.50,-31.25,01C,878,0000,0000,4C4B2E3A1,3E*DFC1


$$APEX,257,09:24:03,5219.0837,00033.6391,24374,043,256,11,-29.69,-30.56,01C,87B,0000,0000,4C40212A1,34*5886
   $$APEX,258,09:24:54,5219.1573,00033.2237,24746,053,296,11,-29.31,-29.94,01C,87B,0000,0000,4C4B35431,3B*3458


$$APEX,259,09:25:44,5219.1828,00033.0125,25040,032,283,11,-29.13,-28.56,01C,87B,0000,0000,4C4B313D1,38*9D8B
   $$APEX,260,09:26:35,5219.2341,00032.7225,25390,039,256,11,-28.75,-27.44,01C,87C,0000,0000,4C4B2E3A1,31*997D


$$APEX,261,09:27:26,5219.3378,00032.4043,25679,034,330,12,-28.31,-26.88,01C,87C,0000,0000,4C4B3A491,51*BA13
   $$APEX,262,09:28:17,5219.3611,00032.0640,26030,045,308,12,-28.31,-26.13,01C,87E,0000,0000,4C46242D1,3A*D0F4


$$APEX,263,09:29:08,5219.4128,00031.7526,26377,026,344,11,-27.75,-25.06,01C,880,0000,0000,4A2F191F1,35*F874
   $$APEX,264,09:29:59,5219.4964,00031.3653,26712,041,311,10,-27.25,-24.06,01C,880,0000,0000,4C4B2F3B1,35*9395


$$APEX,265,09:30:50,5219.6201,00031.0174,27024,024,340,12,-26.88,-22.94,01C,881,0000,0000,4C30191F1,38*84F3
    $$APEX,266,09:31:41,5219.6421,00030.6391,27341,056,286,11,-26.50,-22.13,01C,883,0000,0000,4C4C2E391,38*E3BF


$$APEX,267,09:32:32,5219.7890,00030.2433,27631,038,304,12,-26.13,-21.25,01C,884,0000,0000,4C4C2D381,38*EC47
   $$APEX,268,09:33:23,5219.9172,00029.9029,27963,009,167,11,-25.81,-20.19,01C,885,0000,0000,58DA728E2,5C*0FB7


$$APEX,269,09:34:14,5219.9496,00029.6205,28312,068,270,12,-25.38,-19.31,01C,885,0000,0000,4B4C29331,53*2FCF
   $$APEX,270,09:35:05,5219.9608,00029.1121,28641,030,303,12,-24.88,-18.06,01D,888,0000,0000,4B4C37441,35*5769


$$APEX,271,09:35:56,5220.0047,00028.5568,29023,056,265,11,-24.44,-17.69,01D,889,0000,0000,4B4B27311,40*0B8E
   $$APEX,272,09:36:47,5219.9901,00028.1692,29371,027,287,12,-24.00,-17.06,01C,88B,0000,0000,4B4B29341,3A*6F2C


$$APEX,273,09:37:38,5219.9467,00027.6682,29725,048,263,12,-23.50,-16.88,01D,88D,0000,0000,4B371C241,39*8E6C
    $$APEX,274,09:38:29,5219.9943,00027.0702,30068,064,301,11,-23.25,-16.31,01D,88F,0000,0000,4B4C313D1,3D*A75E


$$APEX,275,09:39:20,5220.1050,00026.4781,30375,046,292,12,-22.94,-15.25,01D,891,0000,0000,4B4C2B361,40*5C62
    $$APEX,276,09:40:11,5220.2430,00025.8799,30654,082,301,11,-22.56,-14.06,01D,893,0000,0000,4B4C3B4A1,3E*3024


$$APEX,277,09:41:02,5220.3671,00025.2164,30958,021,323,12,-22.06,-12.56,01D,895,0000,0000,4C4C454B1,3C*D0DF
    $$APEX,278,09:41:53,5220.5266,00024.6462,30797,050,286,11,-21.75,-17.13,01D,897,0000,0000,4C4C2B351,40*A305


$$APEX,279,09:42:44,5220.5922,00024.1073,28623,041,275,12,-21.94,-27.94,01D,899,0000,0000,4C4C34401,44*2015
   $$APEX,280,09:43:35,5220.6551,00023.7091,26581,034,289,12,-22.31,-33.44,01D,89A,0000,0000,4C4B37441,44*02CF


$$APEX,281,09:44:26,5220.7076,00023.4067,25127,026,282,11,-22.50,-38.06,01D,89B,0000,0000,4C4B303D1,3D*4BA0
    $$APEX,282,09:45:17,5220.6997,00023.2161,23557,020,050,08,-23.56,-41.63,01D,89D,0000,0000,4C4B2E381,46*B721


$$APEX,283,09:46:08,5220.8982,00022.9989,21881,035,321,07,-24.06,-41.81,01D,89E,0000,0000,4C4C29331,45*8BE8
   $$APEX,284,09:46:59,5220.9882,00022.7668,20783,012,334,08,-24.88,-43.88,01D,89E,0000,0000,4C4B28321,44*76C0


$$APEX,285,09:47:50,5221.0610,00022.7250,19380,000,000,06,-25.69,-43.44,01D,89D,0000,0000,4C4C28331,48*DF71
   $$APEX,286,09:48:41,5221.1472,00022.7053,18373,026,008,09,-26.44,-43.44,01D,89E,0000,0000,4C4A27311,4D*B70A


$$APEX,287,09:49:32,5221.3403,00022.7614,17169,030,018,08,-26.94,-43.75,01E,89D,0000,0000,4B3E20291,4C*DCAD
   $$APEX,288,09:50:23,5221.5122,00023.0691,16158,047,044,06,-28.06,-42.56,031,89C,0103,0000,4B41212B1,4A*F76C


$$APEX,289,09:51:14,5221.7653,00023.4113,15230,045,042,08,-28.94,-41.88,05A,89C,00E3,0000,4B4726301,47*3950
    $$APEX,290,09:52:05,5222.0161,00023.7757,14326,045,045,07,-29.88,-39.38,099,89A,00D8,0000,4B4C34411,44*200D


$$APEX,291,09:52:56,5222.1896,00024.2056,13479,049,063,07,-29.06,-38.94,0E0,898,00BE,0000,4C361D251,49*A051
    $$APEX,292,09:53:47,5222.4134,00024.7005,12689,049,052,07,-29.69,-38.19,12C,896,009E,0000,4B4C2C371,47*595C


$$APEX,293,09:54:38,5222.5751,00025.2019,11909,042,077,07,-29.44,-37.25,17C,895,00A3,0000,4C4120281,47*87CB
    $$APEX,294,09:55:29,5222.6532,00025.7672,11163,060,090,06,-29.69,-36.25,1D4,891,008E,0000,4C4925301,43*30AA


$$APEX,295,09:56:20,5222.6729,00026.4915,10465,064,086,05,-30.19,-36.56,232,890,0080,0000,4C4C29351,4C*84D9
    $$APEX,296,09:57:11,5222.6660,00027.3423,9815,066,101,06,-30.50,-37.81,294,88C,006B,0000,4C4C3C4B1,49*CFB3


$$APEX,297,09:58:01,5222.5761,00028.1294,9154,062,098,06,-32.44,-39.94,2FB,88A,0050,0000,4C4C39471,4A*A220
     $$APEX,298,09:58:51,5222.4103,00029.1080,8537,084,106,04,-31.81,-39.31,366,887,0054,0000,4C4C27311,45*0B18


$$APEX,299,09:59:41,5222.2196,00030.0811,7961,076,106,07,-31.38,-35.13,3D7,883,0037,0000,4C4C36441,46*08FC
    $$APEX,300,10:00:31,5222.0803,00030.9803,7421,074,098,05,-30.94,-31.31,449,880,0039,0000,4C4B2B361,51*AFC1


$$APEX,301,10:01:21,5221.9937,00031.7984,6855,064,100,05,-30.00,-27.38,4BC,87E,0035,0000,4C4C3C4C1,49*EF7E
    $$APEX,302,10:02:11,5221.9155,00032.5449,6333,064,098,07,-28.56,-23.63,533,87D,0026,0000,4C4B2C371,4C*3A47


$$APEX,303,10:03:01,5221.8970,00033.3658,5856,068,086,06,-27.00,-20.38,5AD,87D,0022,0000,4C4B2C381,4D*D5B7
   $$APEX,304,10:03:51,5221.9461,00034.1345,5349,058,087,08,-25.81,-17.56,62B,87F,001E,0000,4C4C33401,4C*192B


$$APEX,305,10:04:41,5221.9853,00034.8513,4868,058,081,05,-23.88,-14.69,6AC,883,0014,0000,4B4B252F1,4B*FDB3
    $$APEX,306,,5222.0379,00035.5253,4395,050,081,05,-21.13,-12.19,730,889,000D,0000,4B4C3A491,4D*C6DA


$$APEX,307,10:06:20,5222.0941,00036.0449,3931,043,073,04,-19.19,-9.56,7B3,88F,0011,0000,4C4C39481,50*117F
    $$APEX,308,10:07:10,5222.1991,00036.6233,3486,050,073,05,-16.63,-6.31,848,898,0007,0000,4C4C33401,91*6C9A


$$APEX,309,10:08:00,5222.2840,00037.1692,2978,044,093,04,-12.81,-3.44,8EC,8A2,000E,0000,4C4C3A481,90*E1CA
    $$APEX,310,10:08:50,5222.3638,00037.7017,2463,044,080,04,-10.38,-1.75,9A1,8AE,0005,0000,4C4C38451,4E*F4D4


