$$APEX,578,13:48:11,5119.4892,-00012.2564,156,06,7FC,000,76562C38,2,*4EE8
$$APEX,579,13:48:51,5119.4895,-00012.2585,155,06,7FE,000,5E402128,2,*BB64
$$APEX,580,13:49:31,5119.4909,-00012.2655,153,06,7FC,000,4C341B20,2,*9E95
$$APEX,581,13:50:11,5119.4904,-00012.2632,155,06,7FC,000,452E181E,2,*E244
$$APEX,582,13:50:51,5119.4903,-00012.2619,156,06,7FB,000,452F181F,2,*03CD
$$APEX,583,13:51:31,5119.4903,-00012.2618,156,06,7FB,000,49321920,2,*61F5
$$APEX,584,13:52:11,5119.4903,-00012.2617,156,06,7FB,000,5A40222A,2,*E04D
$$APEX,585,13:52:51,5119.4903,-00012.2613,156,06,7FC,000,51381D24,2,*9CEB
$$APEX,586,13:53:31,5119.4902,-00012.2610,157,06,7FC,000,49301920,2,*ADC5
$$APEX,587,13:54:11,5119.4901,-00012.2604,157,06,7FE,000,55391D25,2,*D08B
$$APEX,588,13:54:51,5119.4900,-00012.2597,157,07,7FE,000,6948252E,2,*9CC7
$$APEX,589,13:55:31,5119.4899,-00012.2592,157,07,7FB,000,7B582D39,2,*CA58
$$APEX,590,13:56:11,5119.4900,-00012.2598,156,07,7FD,000,8761323F,2,*C782
$$APEX,591,13:56:51,5119.4901,-00012.2607,156,06,7FD,000,855C2F3A,2,*DB1B
$$APEX,592,13:57:31,5119.4901,-00012.2613,155,06,7FD,000,7A502831,2,*1971
$$APEX,593,13:58:11,5119.4901,-00012.2615,155,07,7FC,000,734B262E,2,*366F
$$APEX,594,13:58:51,5119.4901,-00012.2616,155,06,7FC,000,HTTP/1.1 200 OK
$$APEX,518,13:07:26,5119.4911,-00012.2588,159,06,804,000,32261418,2,
$$APEX,519,13:07:58,5119.4908,-00012.2586,159,06,7FC,000,3327151A,2,
$$APEX,520,13:08:30,5119.4906,-00012.2585,159,06,7FC,000,1F1A0E12,3,
$$APEX,521,13:09:02,5119.4904,-00012.2585,159,06,7FB,000,291F131A,3,
$$APEX,522,13:09:34,5119.4902,-00012.2585,158,06,7FD,000,3727151B,2,
$$APEX,523,13:10:06,5119.4900,-00012.2585,158,06,7FE,000,392A151A,2,
$$APEX,524,13:10:38,5119.4898,-00012.2584,158,06,7FB,000,30251319,2,
$$APEX,525,13:11:10,5119.4896,-00012.2584,158,06,7FE,000,BD944D63,3,
$$APEX,526,13:11:42,5119.4895,-00012.2583,158,06,7FC,000,BC945066,3,
$$APEX,527,13:12:14,5119.4894,-00012.2583,158,07,7FE,000,57472631,3,
$$APEX,537,13:17:34,5119.4898,-00012.2572,157,06,7FC,000,3C2F181F,2,
$$APEX,538,13:18:06,5119.4897,-00012.2574,157,06,7FE,000,332B181F,2,
$$APEX,539,13:18:38,5119.4897,-00012.2576,157,06,7FB,000,362B171D,2,
$$APEX,540,13:19:10,5119.4896,-00012.2576,157,06,7FD,000,362D171E,2,
$$APEX,541,13:20:57,5119.4865,-00012.2447,177,05,7FD,000,342B171D,2,
